year,score,mean,ci_lower,ci_upper,ddi
1949,ev_pool_z,-0.227853961035709,-0.2646842380216291,-0.189433614372846,0.718
1949,rating_emb_pool_z,-0.48912670559754196,-0.523359070297915,-0.45494154244936413,0.718
1949,int_pool_z,0.4372186546768934,0.40720921401972765,0.46715813264596523,0.718
1950,ev_pool_z,0.02294939535479175,0.004961291863162919,0.04099242024162849,0.733
1950,rating_emb_pool_z,-0.2650479103307035,-0.2831293825694735,-0.24683777245321428,0.733
1950,int_pool_z,0.33324589790422326,0.3172391034983486,0.3500283434150458,0.733
1951,ev_pool_z,0.071153902605899,0.053506948867269824,0.08842984783694391,0.733
1951,rating_emb_pool_z,-0.26653741579250895,-0.2839173111753468,-0.24960571525013228,0.733
1951,int_pool_z,0.3602549471142076,0.34502164015520725,0.37579528654342,0.733
1952,ev_pool_z,0.030201763386620156,0.011785480185378991,0.04887071981137354,0.716
1952,rating_emb_pool_z,-0.21492397569683744,-0.2329723319779243,-0.19723038354978853,0.716
1952,int_pool_z,0.3271402799736072,0.31043550034189604,0.34353289577591956,0.716
1953,ev_pool_z,0.08036796586478778,0.05819475584015117,0.10225964677216468,0.732
1953,rating_emb_pool_z,-0.23330302127495883,-0.25438065374103197,-0.21165264991964863,0.732
1953,int_pool_z,0.2919018327073675,0.27163022989657626,0.31254925868068745,0.732
1954,ev_pool_z,0.06033312546778899,0.042095860999019914,0.07860226951828503,0.748
1954,rating_emb_pool_z,-0.10108121538254711,-0.12056605143116995,-0.08170574906172984,0.748
1954,int_pool_z,0.1784376742366152,0.15983780380863738,0.1969259003060649,0.748
1955,ev_pool_z,0.07084350911024853,0.052789583042217536,0.0893538509079648,0.748
1955,rating_emb_pool_z,-0.07809640477754698,-0.09602679303085349,-0.05960599317724734,0.748
1955,int_pool_z,0.16645859891659315,0.14851758314268196,0.18437521637034068,0.748
1956,ev_pool_z,0.11258750317561424,0.0947608055736643,0.13054328933264076,0.742
1956,rating_emb_pool_z,-0.07990690747235349,-0.09774209765110517,-0.06170469502683366,0.742
1956,int_pool_z,0.1781636521258849,0.1608694805333875,0.19516552776743382,0.742
1957,ev_pool_z,0.15908909494541057,0.14073443398589966,0.17715180226844865,0.75
1957,rating_emb_pool_z,-0.04220270238936868,-0.06060316335105951,-0.023183634129432067,0.75
1957,int_pool_z,0.18475875511727508,0.16704251448015994,0.20233395071166885,0.75
1958,ev_pool_z,0.06203180224176306,0.04463768462915903,0.07954433517074283,0.746
1958,rating_emb_pool_z,-0.015070334008125673,-0.033557712693627825,0.002974122642044121,0.746
1958,int_pool_z,0.14774794177855885,0.1304015667765276,0.16494145230165694,0.746
1959,ev_pool_z,0.18253262107578183,0.16238312090341428,0.20281787490101072,0.753
1959,rating_emb_pool_z,0.06084382835807787,0.03966398434407177,0.08234832266019142,0.753
1959,int_pool_z,0.07057921962906541,0.04952852634448026,0.09134499421577295,0.753
